wav_filename,wav_filesize,transcript
common_voice_tr_19016217.wav,122924,bu da cuma günü gerçekleşti
common_voice_tr_19016221.wav,178988,orenburg tesisindeki kontrol odası
common_voice_tr_19016222.wav,157484,blogculardan da bir çok yorum geldi
common_voice_tr_19016219.wav,213548,sırbistan'daki fabrika iki bin altı yılında açılmıştı
common_voice_tr_19016218.wav,134444,daha iyi bir hayat düşünülemezdi
common_voice_tr_19016237.wav,119084,olayla ilgili soruşturma sürüyor
common_voice_tr_19016220.wav,298028,yetkililer yenilenebilir enerjinin faydalarını inceliyorlar fakat bürokrasi engel çıkarır mı
common_voice_tr_19019291.wav,138284,bekaj musliu'nun akrabası
common_voice_tr_19019293.wav,251948,güney sırbistan'da ülkenin geri kalanına kıyasla daha fazla basın özgürlüğü mü var
common_voice_tr_19019294.wav,148268,ancak firmaların da elleri boş durmuyor
common_voice_tr_19101105.wav,130604,herşeyi peşin nakit ödedim
common_voice_tr_19101111.wav,171308,ancak geçmişe değil geleceğe bakma zamanı
common_voice_tr_19101103.wav,171308,acaba buna yol açan etken kosova'daki durum olabilir mi
common_voice_tr_19101102.wav,149804,peki nerede hata yaptılar
common_voice_tr_19101107.wav,165164,bülbüller güneş ışığında şakıyorlardı
common_voice_tr_19101247.wav,121388,çok kötüydü
common_voice_tr_19101248.wav,119084,teklif süresi bir ay içinde sona erecek
common_voice_tr_19101252.wav,153644,anlaşmanın değeri üç yüz altmış milyon dolar
common_voice_tr_19101245.wav,180524,oyuncu milli takımla elli beş karşılaşmaya çıkmıştı
common_voice_tr_19101109.wav,129068,bu devrimci mesajlara benziyor
common_voice_tr_19196922.wav,157484,bu düşüş de yine işten çıkarma anlamına gelecek
common_voice_tr_19196923.wav,169004,burada arkadaşlarım iyi adamlar var
common_voice_tr_19196945.wav,271148,balkanlar'da düşük yoğunluklu fakat dolaylı olarak çok büyük sonuçlar doğuran çatışmalar mı yaşandı
common_voice_tr_19196942.wav,129068,açılış törenleri şahaneydi
common_voice_tr_19196958.wav,171308,bence olmama olasılığı oldukça yüksek
common_voice_tr_19196980.wav,199724,projenin ilk safhası otuz bir okulu kapsayacak
common_voice_tr_19196983.wav,194348,bu yıl bir otuzuncu yıldönümüne de sahne olacak
common_voice_tr_19196979.wav,142124,muhabbet etmek için yanımıza geliyorlar
common_voice_tr_19197018.wav,149804,bir diğer engel de kaynak yetersizliği
common_voice_tr_19197022.wav,230444,sizce etnik çeşitlilik yakın zamanda kosova'da gerçeğe dönüşebilir mi
common_voice_tr_19196981.wav,142124,fehmiu yetmiş dört yaşındaydı
common_voice_tr_19197021.wav,145964,bunu söylemek zor
common_voice_tr_19197019.wav,132908,yeni bir girişimin yararı olacak mı
common_voice_tr_19197017.wav,155948,roman olmadığımı söylesem bir şey farkeder mi
common_voice_tr_19201462.wav,142124,kosovalı sırp liderler törene katılmadı
common_voice_tr_19197024.wav,153644,sizce bu bütçe mali açıdan ne kadar istikrarlı
common_voice_tr_19197025.wav,111404,düşüş genel ekonomik krize bağlandı
common_voice_tr_18375313.wav,152876,kosova'nın tanınma sürecinde yavaşlama mı yaşanıyor
common_voice_tr_18375312.wav,138284,bir koridorla da hastane bölümüne bağlanıyor
common_voice_tr_18375314.wav,129068,buzların çözüldüğüne dair henüz bir işaret yok
common_voice_tr_18375327.wav,142892,kokaini taşıyan tır makedon plakalıydı
common_voice_tr_18375330.wav,137516,makedonya üyelik başvurusunu yirmi iki mart'ta sundu
common_voice_tr_18375352.wav,124460,ancak proje bir engele takıldı
common_voice_tr_18375347.wav,124460,bu yasayı yeni bir özel birim uygulayacak
common_voice_tr_18375349.wav,132140,eğer öyleyse seçimleri kaç gözlemci izleyecek
common_voice_tr_18375353.wav,130604,sc parlamentosunda da durum böyle
common_voice_tr_18439787.wav,109868,elimizde video kayıtları var
common_voice_tr_18375350.wav,121388,herşeyin bir kapasitesi var değil mi
common_voice_tr_18439855.wav,145964,aile kilisedeki noel ayinine de katılıyor
common_voice_tr_18439864.wav,165164,sırbistan'ın şu anki nüfusu yedi virgül üç milyon
common_voice_tr_18439854.wav,145964,bunlara daha beslenme çantası dahil değil
common_voice_tr_18439870.wav,113708,tebrik edilmeyi hak ediyor
common_voice_tr_18439879.wav,161324,tesla on temmuz bin sekiz yüz elli altıda doğdu
common_voice_tr_18439888.wav,142124,maliyet yüz elli dört milyon avroyu bulabilir
common_voice_tr_18439890.wav,142124,ancak verdiği kararlar önemli etik güce sahip
common_voice_tr_18439895.wav,132908,ancak bu durum artık değişmeye başladı
common_voice_tr_18439908.wav,142124,bina cepheleri rötuşlanıp ağaçlar dikiliyor
common_voice_tr_18439909.wav,129068,protestocular salondan çıkarıldılar
common_voice_tr_18439905.wav,122924,zanlı gıyaben yargılanmaya başladı
common_voice_tr_18439945.wav,145964,musliu hakkındaki tüm suçlamaları reddetti
common_voice_tr_18439932.wav,142124,bu arada enerji piyasası da serbest bırakılacak
common_voice_tr_18439955.wav,119084,peki bu siyasi irade mevcut mu
common_voice_tr_18439956.wav,138284,mesiç'in görev süresi şubat ayında sona eriyor
common_voice_tr_18439935.wav,178988,turnuvada dünyadan elli yedi oyuncu biraraya gelecek
common_voice_tr_18439968.wav,145964,tarihi prizren'de dar sokaklar parke taşından
common_voice_tr_18439997.wav,161324,fakat ülke bu pazar konumundan sonuna kadar yararlanabiliyor mu
common_voice_tr_18439998.wav,163628,makedonya bu konuda tam olarak ne denli katkıda bulundu
common_voice_tr_18440018.wav,140588,kredinin vadesi sekiz yıl olarak belirlendi
common_voice_tr_18440017.wav,142124,belgradlılar bu konuda farklı görüşlere sahip
common_voice_tr_18440000.wav,119084,daha ayrıntılı bilgi verebilir misiniz
common_voice_tr_18440001.wav,138284,son bir buçuk iki yıldır açıkça yalan söyledik
common_voice_tr_19194269.wav,165164,değişiklikler fark edilmeden kalmadı
common_voice_tr_19194271.wav,163628,büronun altı milyon avro zarara uğradığı sanılıyor
common_voice_tr_19194278.wav,159788,ancak yetkililer nuh deyip peygamber demiyorlar
common_voice_tr_19194272.wav,153644,projelerine harcanan tek para kendi paraları
common_voice_tr_19194282.wav,121388,dokunan desen oldukça zor ve karışık
common_voice_tr_20117450.wav,137516,eğitim bu toplum için hayati önem taşıyor
common_voice_tr_20117482.wav,117548,bu konuyu nasıl yorumluyorsunuz
common_voice_tr_20117485.wav,116780,etkinlik yirmi iki ekim'de sona erecek
common_voice_tr_20117810.wav,172076,seçimlerde toplam kırk altı bin üç yüz yirmi beş aday yarıştı
common_voice_tr_20117487.wav,102188,bu ev sahipleri için büyük bir sorun
common_voice_tr_20117483.wav,126764,ancak habere belgrad'daki herkes sevinmedi
common_voice_tr_20117814.wav,122924,bu kalıplaşmış düşünceye tepkiniz nedir
common_voice_tr_20117839.wav,136748,ancak hükümet ücret ödenmemesine karar verdi
common_voice_tr_20117874.wav,116012,arnavutluk sıralamaya sokulmadı
common_voice_tr_20117870.wav,192812,yoksa tek gerçekçi ihtimal huzursuz bir şekilde birarada yaşamak mı
common_voice_tr_21743669.wav,157484,hamanov aleyhindeki davaysa beş yıl üç ay sürdü
common_voice_tr_20117871.wav,119852,bir önceki yönetimde durum böyle değildi
common_voice_tr_21743674.wav,136748,bu da duruma siyasi bir açı getirmiyor mu
common_voice_tr_21743667.wav,125228,makedonya henüz tanınmadı
common_voice_tr_21743675.wav,130604,boksör şu anda kanada için dövüşüyor
common_voice_tr_21743671.wav,132908,fakat bu da daha başka sorunlara yol açabilir
common_voice_tr_21743676.wav,121388,ona göre çabalar işe yarıyor
common_voice_tr_21748843.wav,138284,fakat bu dayanakları sağlam bir iddia mıdır
common_voice_tr_21748842.wav,102188,burada tam olarak ne oldu
common_voice_tr_21748844.wav,145964,şirket tesisi iki bin on bir yılında açmayı planlıyor
common_voice_tr_21748841.wav,126764,fakat tek yön bu değildir
common_voice_tr_21748896.wav,109868,grupta iki kişide yüksek ateş vardı
common_voice_tr_21748864.wav,103724,tebrik edilmeyi hak ediyor
common_voice_tr_21748862.wav,159788,veya büyük anne ve babalarımızın partiye nasıl rapor verdiğini
common_voice_tr_21748899.wav,129068,pek çok kimse için banka kredisi tek seçenek
common_voice_tr_21775222.wav,142124,arabaların yüzde seksenden fazlası dizel motorlu
common_voice_tr_21775243.wav,149804,konukların yüzde altmış altısı yabancılardan oluşuyor
common_voice_tr_21775254.wav,96044,orada hayat farklı
common_voice_tr_21775255.wav,109868,ama halk artık bunlara kanmıyor
common_voice_tr_21775248.wav,129068,seyircinin yüzde kırkı yabancılardan oluşuyordu
common_voice_tr_21775253.wav,155948,mücadele iki iki iki bir iki iki sonuçlandı
common_voice_tr_21775268.wav,94508,kendime yalan söylemem
common_voice_tr_18237806.wav,129068,çatışmada bir polis memuru hafif yaralandı
common_voice_tr_18237816.wav,121388,ancak komisyon yine de güçlüklerle karşılaştı
common_voice_tr_18237817.wav,117548,bugüne dek herkes hizmetlerimizden memnun kaldı
common_voice_tr_18237805.wav,145964,ancak katılım nispeten düşük gerçekleşti
common_voice_tr_18237822.wav,119084,kısıtlamaların kesin içeriği gizli tutuluyor
common_voice_tr_18237820.wav,99884,bölgeden önemli haberlerin haftalık derlemesi
common_voice_tr_18237832.wav,115244,bombalardan biri patlarken diğeri patlamadı
common_voice_tr_18237835.wav,115244,uygulamaya mart iki bin sekizde başlanacak
common_voice_tr_18237842.wav,99884,etkinlik avrupa sinemasını tanıtıyor
common_voice_tr_18237860.wav,90668,ona göre kararda siyasi amaç güdüldü
common_voice_tr_18237831.wav,117548,makedonya'nın adının değiştirilmesini destekler misiniz
common_voice_tr_18237870.wav,138284,aynı rakam iki bin iki yılında yüzde dokuz virgül altı idi
common_voice_tr_18237868.wav,130604,öte yandan hükümet sabırlı olunmasını istiyor
common_voice_tr_18237867.wav,130604,hükümet de bu çağrılara kulak tıkamadı
common_voice_tr_18237871.wav,106028,hükümler sert tepkilere yol açtı
common_voice_tr_18237876.wav,103724,kredilerin büyük bölümü özel şirketlere verildi
common_voice_tr_18237877.wav,115244,kampanya süresi de otuz günden yirmi güne indirildi
common_voice_tr_18237885.wav,129068,etkinlikte altmış ülkeden beş yüz karikatür yer alacak
common_voice_tr_18237889.wav,106028,skor üç sıfır oldu
common_voice_tr_18237891.wav,113708,en sonunda oturum on altı ekim'de başladı
common_voice_tr_18237890.wav,119084,ancak bu mahkeme sadece danışmanlık rolüne sahip
common_voice_tr_18237898.wav,159788,yeni zadar limanı iki bin on bir yılında hizmete girecek
common_voice_tr_18237888.wav,122924,takım üç sezondur şampiyonluğu elden bırakmıyor
common_voice_tr_18237900.wav,96044,festival on iki kasım'a kadar devam edecek
common_voice_tr_18237897.wav,99884,ancak süreçte daha fazla ilerleme kaydedilmedi
common_voice_tr_18237893.wav,103724,yüzlercesi hakkında ise davalar açıldı
common_voice_tr_18237899.wav,130604,mücadele iki iki iki bir iki iki sonuçlandı
common_voice_tr_18237906.wav,98348,bunun da gelecek ay gerçekleşmesi bekleniyor
common_voice_tr_18237926.wav,148268,bu kuralı ihlal edenlerse kırk avro ceza ödeyecek
common_voice_tr_18237918.wav,111404,konukların yüzde altmış altısı yabancılardan oluşuyor
common_voice_tr_18237927.wav,111404,sırbistan'ın sancak bölgesinde yeni seçimler mi geliyor
common_voice_tr_18237924.wav,111404,kosor henüz bu meydan okumaya yanıt vermiş değil
common_voice_tr_18237919.wav,94508,projeler turizm açısından da önem taşıyor
common_voice_tr_18237922.wav,99884,grup olarak özel ilgi görmeyi hakediyorlar
common_voice_tr_18237928.wav,84524,en zor dönem buydu
common_voice_tr_18237920.wav,111404,sergiye on üç ülkeden kırk üç sanatçı katılıyor
common_voice_tr_18237914.wav,88364,ayrıca bölgede yeni bir şey de değil
common_voice_tr_18237912.wav,103724,parti gül ile görüşmeyi reddetti
common_voice_tr_18237943.wav,98348,bu sefer durum çok daha farklı
common_voice_tr_18237940.wav,199724,bu başarının sırrı ne sırp halkını klasik müziğe nasıl yakınlaştırdınız
common_voice_tr_18237947.wav,111404,türk liderlerin on altı
common_voice_tr_18237955.wav,106028,vesiç birkaç örnek daha veriyor
common_voice_tr_18237954.wav,126764,beyin göçü hırvatistan'da kalkınmayı baltalıyor
common_voice_tr_18237958.wav,111404,yunan takımı rusya'yı on üç on yendi
common_voice_tr_18237957.wav,96044,yaşları on dört on beş ve on altı idi
common_voice_tr_18238011.wav,125228,fakat bütün siyasiler bu kadar şanslı değildi
common_voice_tr_18238009.wav,119084,son derece uluslararası bir zihniyetteler
common_voice_tr_18238016.wav,107564,proje yedi yüz milyon avro tutacak
common_voice_tr_18238015.wav,111404,ancak yeni yasa herkese uygulanmayacak
common_voice_tr_18238017.wav,99884,komşu kosova'da da durum aynı
common_voice_tr_18238014.wav,79148,ama bu olmadı
common_voice_tr_21287864.wav,188204,bizlere görevinizi açıklayabilir misiniz
common_voice_tr_21287863.wav,230444,fakat iş arayanların hepsi ikna olmuş değil
common_voice_tr_21287892.wav,217388,kosova'da sizin için özel önemi olan bir yer yemek veya hikaye var mı
common_voice_tr_21287901.wav,119084,podujevo tek örnek değil
common_voice_tr_21287894.wav,138284,bunun üzerine gaşi ateş açtı
common_voice_tr_21287890.wav,149804,konut ve eğitim en önemli alanlar
common_voice_tr_21287899.wav,172844,ödül için tüm dünyadan seksen film yarıştı
common_voice_tr_21287900.wav,165164,makedonya'nın iyi bir ev sahipliği yaptığını düşünüyor musunuz
common_voice_tr_21287896.wav,130604,kuruluş özelleştirmeye hazır
common_voice_tr_21287893.wav,169004,anayasaya göre arnavutluk'un resmi bir dini yok
common_voice_tr_21287912.wav,115244,fiyatlar çok yüksekti
common_voice_tr_21287928.wav,122924,bakan şu ana kadar bir yorum yapmadı
common_voice_tr_21287927.wav,165164,özellikle de genç kızlar size bayılıyor
common_voice_tr_21288244.wav,159788,amerika'da çok çeşitli filmler var
common_voice_tr_21288256.wav,144428,çok sayıda blogcu da duruma ağırlığını koydu
common_voice_tr_21288258.wav,129068,önemli ekonomik faktörler de söz konusu
common_voice_tr_21288249.wav,92204,uzlaşmak istemiyorlar
common_voice_tr_21288314.wav,130604,pek çok vatandaş bu hamle konusunda hevesli
common_voice_tr_21288281.wav,203564,kirin gerçekten soruşturma başlattıysa bunu yapma yetkisini nereden aldı
common_voice_tr_21288333.wav,126764,ve tabii ki banyoda kaçak var
common_voice_tr_21288330.wav,75308,bu imkansız
common_voice_tr_21288332.wav,138284,o muhteşem kişilikli marietta
common_voice_tr_21288317.wav,163628,ancak lefkoşe öneriyi kesin bir dille reddetti
common_voice_tr_21288316.wav,157484,erteleme ekonominin düzelmesini sağlamayacaktır
common_voice_tr_21288303.wav,138284,soruşturma geçen yıl başlatılmıştı
common_voice_tr_21288377.wav,148268,fakat stojarova'nın başka bir önerisi var
common_voice_tr_21288375.wav,142124,yeni fiyatlar gelecek ay yürürlüğe girecek
common_voice_tr_21288393.wav,138284,eski liderin cezaya itiraz etme hakkı var
common_voice_tr_21288414.wav,140588,sırbistan'daki karadağlılar buna katılıyorlar
common_voice_tr_21288403.wav,132908,pahor bu hareketi eleştirdi
common_voice_tr_21288399.wav,202028,belgrad ve lahey arasındaki işbirliği konusunda ne düşünüyorsunuz
common_voice_tr_21288418.wav,163628,costi rogozanu meseleyi küçümsüyor
common_voice_tr_21288412.wav,157484,ancak bu mahkeme sadece danışmanlık rolüne sahip
common_voice_tr_21288419.wav,149804,etkinliğin ana konusu kategori teorisiydi
common_voice_tr_21288437.wav,111404,kyriakou görev için tek adaydı
common_voice_tr_21288449.wav,218924,selin kontrol edilememesi ihtimali hakkındaki fikri sorulan cumhurbaşkanı allah korusun dedi
common_voice_tr_21288448.wav,215084,bunun kosova'nın tamamını etkileyebilecek bir güvenlik meselesi olarak önemi nedir
common_voice_tr_19104250.wav,166700,romanya'da faal durumda sadece otuz sinema var
common_voice_tr_19104259.wav,145196,ancak bedel çok daha yüksek olabilir
common_voice_tr_19104265.wav,132908,ancak bu durum son yıllarda değişiyor
common_voice_tr_19104267.wav,143660,son yıllarda belgrad önemli bir gelişim geçirdi
common_voice_tr_19104261.wav,167468,ordu bin dokuz yüz altmıştan bu yana dört hükümet devirdi
common_voice_tr_19104263.wav,111404,bu avrupa'ya uzanan bir yol
common_voice_tr_19104264.wav,160556,eğitim bu toplum için hayati önem taşıyor
common_voice_tr_19104268.wav,152876,anlaşmadan en az iki büyük fayda bekleniyor
common_voice_tr_19104273.wav,164396,bir diğer on altı bin altı yüz altmış iki kişi ise halen kayıp
common_voice_tr_19104270.wav,121388,olayda çevre evler de hasar gördü
common_voice_tr_19104289.wav,123692,duruşma on bir ekim'de yapılacak
common_voice_tr_19104297.wav,104492,ziyaretin amacı neydi
common_voice_tr_19104279.wav,145196,ayrıca basın enformasyonundan da sorumluydu
common_voice_tr_19104296.wav,155180,güvenilirlik ve şeffaflık olmazsa olmazlardan
common_voice_tr_19104298.wav,135212,şimdi bu önerilerin somutlaştırılması gerekiyor
common_voice_tr_19104305.wav,132140,ancak bu seçimlerin ikinci turu olmayacak
common_voice_tr_19104307.wav,132908,kıbrıs rum takımı bu yıl turnuvaya katılmayacak
common_voice_tr_19104328.wav,129836,fabrikanın bir yıl içinde açılması bekleniyor
common_voice_tr_19104308.wav,108332,dağa tırmanmaya devam ettik
common_voice_tr_19104310.wav,174380,aynı rakam iki bin iki yılında yüzde dokuz virgül altı idi
common_voice_tr_19104318.wav,135980,çocuklar hangi kategoriyi tercih ediyorlar
common_voice_tr_19104313.wav,115244,sizin bu çözümdeki rolünüz ne olur
common_voice_tr_19104325.wav,88364,bu kadarla da kalmadı
common_voice_tr_19104327.wav,122924,hareketle ilgili tartışmalar da çıkmadı değil
common_voice_tr_19104335.wav,119852,görüntü tıpkı bir sirki andırıyor
common_voice_tr_19104343.wav,170540,mevcut durum bu tür bir güce ihtiyaç duyulmayacak kadar güvenli mi
common_voice_tr_19104341.wav,129836,oda köşedeki televizyon dışında sessiz
common_voice_tr_19104336.wav,163628,asıl geçişse aralık bin dokuz yüz doksan yedide gerçekleşti
common_voice_tr_19104339.wav,143660,sizce bu görüşmeler bir sonuca bağlanacak mı
common_voice_tr_19104340.wav,130604,ancak bu hedefi tutturmak biraz zor oldu
common_voice_tr_19104337.wav,139052,bu fazlanın bu yıl daha da artması bekleniyor
common_voice_tr_19104346.wav,162860,uiki bin dokuz yüz doksan yedi yılında saraybosna'da çaldı
common_voice_tr_19104344.wav,106028,sekiz yıldır iktidardaydı
common_voice_tr_19104345.wav,120620,makroekonomik durum tekin kabul ediliyor
common_voice_tr_19104347.wav,128300,bu kararda çeşitli faktörler rol oynadı
common_voice_tr_19104357.wav,97580,savunma en güçlü unsur
common_voice_tr_19104379.wav,135212,yurtta da bütün çocuklara kapısını açtı
common_voice_tr_19104369.wav,109100,sporcuların antrenörleri de soruşturulacak
common_voice_tr_19104367.wav,93740,oyunla ilgili son gelişmeler nedir
common_voice_tr_19104380.wav,143660,toplam bin iki yüz civarında test yapılması bekleniyor
common_voice_tr_19104409.wav,207404,morrisey sonunda birileri şarkılarımın sözlerini biliyor diye bağırdı
common_voice_tr_19104383.wav,165932,yaklaşık kırk milyon seçmen sandık başına gitti
common_voice_tr_19104365.wav,81452,ardından saçı kesiliyor
common_voice_tr_19104390.wav,134444,peki söz konusu beklentiler gerçekçi mi
common_voice_tr_19104389.wav,124460,kosova avrupa'nın en genç nüfusuna sahip
common_voice_tr_19104393.wav,132908,vadi'deki evler taş ahşap ya da kerpiç
common_voice_tr_19104392.wav,133676,bugün goralılar üç ayrı ülkeye dağılmış durumda
common_voice_tr_19104398.wav,136748,alproud yaygın bir görüşü toparlıyor
common_voice_tr_19104412.wav,137516,bu göz yumulamayacak kadar ciddi bir sonuç
common_voice_tr_19104410.wav,119852,sonunda bütün suçlamalar düşürüldü
common_voice_tr_18379765.wav,163628,kampanya haziran iki bin ona kadar devam edecek
common_voice_tr_18379758.wav,136748,tuzla çeşitli ödüller almış bir şehir
common_voice_tr_18379780.wav,113708,onları yenmek çok önemli olacak
common_voice_tr_18379772.wav,169004,türkiye'de toplam yirmi sekiz ulusal gazete bulunuyor
common_voice_tr_18379852.wav,130604,limaj'a bir ay ev hapsi verildi
common_voice_tr_18379899.wav,126764,nuremberg'de de aynen böyle oldu
common_voice_tr_18379933.wav,129068,fakat sonuçlar tatsızdı
common_voice_tr_18379939.wav,122924,bence bu tarz şeylere açık olmanız gerekiyor
common_voice_tr_18379936.wav,130604,popov neden diye soruyor
common_voice_tr_17793267.wav,192044,dişil mesleki unvanların gelişi sırbistan'da kadınlara daha fazla eşitlik sağlayacak mı
common_voice_tr_17793266.wav,96044,aklını kullanmak zorunda kalarak büyümüş
common_voice_tr_17793264.wav,238124,projenin bedeli iki milyar avro olarak açıklandı
common_voice_tr_19205839.wav,94508,seçimlerde on aday yarışacak
common_voice_tr_19205838.wav,157484,ancak bayrak pekin'de biraz karışıklığa yol açtı
common_voice_tr_19205840.wav,117548,ab misyonu her taraftan baskı altında
common_voice_tr_19205830.wav,111404,blogcular da tam bundan bahsetmek istiyor
common_voice_tr_19205835.wav,130604,kararlı fakat dayatmasız tavrı öfkesini gizliyor
common_voice_tr_19205833.wav,111404,muhalefet partileri oylamayı boykot ettiler
common_voice_tr_19205845.wav,148268,gümrük idaresi beş yüz yetmiş iki virgül iki milyon avro topladı
common_voice_tr_19205855.wav,102188,bir koridorla da hastane bölümüne bağlanıyor
common_voice_tr_19205852.wav,130604,aşağı trend bu yılın ilk üç ayında da devam etti
common_voice_tr_19205856.wav,122924,oyuncu milli takımla elli beş karşılaşmaya çıkmıştı
common_voice_tr_19205860.wav,115244,peki bu jeolojik hareketliliğin sebebi ne
common_voice_tr_19205859.wav,119084,vadi'deki evler taş ahşap ya da kerpiç
common_voice_tr_19205853.wav,126764,katılım yaklaşık yüzde yetmiş oranında gerçekleşti
common_voice_tr_19205858.wav,98348,benim kuşağım kayıp bir kuşak oldu
common_voice_tr_19205862.wav,103724,malların bir kısmı almanya'ya ulaştı
common_voice_tr_19205873.wav,130604,ülke yerinde politikalar uyguluyor
common_voice_tr_19205861.wav,80684,bunda ne kadar ciddiler acaba
common_voice_tr_20969892.wav,108332,parlamento bu yasal çarkı destekliyor
common_voice_tr_20969888.wav,73004,fakat tek yön bu değildir
common_voice_tr_20969890.wav,129068,hafta sonu ülkeye elli santimetre daha kar yağdı
common_voice_tr_20969909.wav,124460,yaklaşık yüz elli dört rad taraftarı tutuklandı
common_voice_tr_20969911.wav,154412,kazı çalışmaları iki bin beş başına kadar sürecek
common_voice_tr_20969908.wav,111404,kosova'nın kuzeyini kim kontrol ediyor
common_voice_tr_20969926.wav,114476,munter'in görev süresi gelecek yaz sona erecekti
common_voice_tr_20969940.wav,86060,zagreb bunu değiştirmek istiyor
common_voice_tr_20969927.wav,165164,bu koşullar altında çalışanların özverili olmasını beklemek akıllıca bir şey mi
common_voice_tr_20969939.wav,159788,bu rakamın yüzde kırk altı virgül yetmiş dokuzunu kadınlar oluşturuyor
common_voice_tr_20969924.wav,119084,seyircinin yüzde kırkı yabancılardan oluşuyordu
common_voice_tr_20969954.wav,127532,genelde yolcular gelişmelerden heyecan duruyor
common_voice_tr_20969957.wav,96044,şehir merkezinde fırıncılık yapıyor
common_voice_tr_20969942.wav,135212,uzun tatiller bulgar işletmelerine pahalıya mı mal oluyor
common_voice_tr_20969966.wav,119084,fakat ülkede yeni yıl için pek heves duyulmuyor
common_voice_tr_20969963.wav,85292,bazıları şimdiden başarıya ulaştı
common_voice_tr_20969964.wav,91436,daha iyi bir hayat düşünülemezdi
common_voice_tr_20969980.wav,114476,projenin sonuçları nisan ayında yayınlandı
common_voice_tr_20969981.wav,103724,krizin tam etkisi hala ölçülemedi
common_voice_tr_20969978.wav,118316,ebeveynler derneğin var olmasından memnunlar
common_voice_tr_20969998.wav,96044,ancak bu insanlar inançları yüzünden öldürüldü
common_voice_tr_20970000.wav,121388,bu yıl bir otuzuncu yıldönümüne de sahne olacak
common_voice_tr_20969999.wav,83756,proje iki bin yedi başlarında başlayacak
common_voice_tr_20970002.wav,97580,sizin deyiminizle signomi
common_voice_tr_20970019.wav,77612,turnuva pazar günü sona eriyor
common_voice_tr_20970024.wav,124460,yeni tesisin yıllık kapasitesi sekiz virgül beş kilowatt saat olacak
common_voice_tr_18351504.wav,195884,merkezin iki bin on iki yılında açılması planlanıyor
common_voice_tr_18351503.wav,149804,kotooshu unvanı on üç birlik skorla kazandı
common_voice_tr_20970025.wav,92204,paylaşma ve yoksullara yardım etme zamanıdır
common_voice_tr_18351511.wav,119084,tek istisna ise vize serbestliği konusu oldu
common_voice_tr_18351505.wav,203564,bölgede geleceğe yönelik özelleştirme çalışmaları açısından daha neler yapılması gerekiyor
common_voice_tr_18351519.wav,115244,dava büyük olasılıkla hırvatistan'da görülecek
common_voice_tr_18351507.wav,140588,mesele türkiye'de oldukça hassas bir sorun
common_voice_tr_18351518.wav,90668,lükse yer kalmıyor
common_voice_tr_18351549.wav,92204,fakat sonuçlar tatsızdı
common_voice_tr_18351559.wav,121388,bölgesel işbirliği için iyi bir gerekçe vardır
common_voice_tr_18351557.wav,111404,otosansüre yaygın şekilde rastlanıyor
common_voice_tr_18351554.wav,98348,orada hayat farklı
common_voice_tr_18351577.wav,98348,adının açıklanmasını da istemiyor
common_voice_tr_18351578.wav,119084,şirket haftada üç sefer yapmayı planlıyor
common_voice_tr_18351690.wav,119084,belgrad bu son hayal kırıklığını hafife alıyor
common_voice_tr_18351763.wav,82988,bu şüphelere ne yanıt veriyorsunuz
common_voice_tr_18351743.wav,153644,yoksa tek gerçekçi ihtimal huzursuz bir şekilde birarada yaşamak mı
common_voice_tr_18351744.wav,94508,bunun dışındaki her şey spekülasyondur
common_voice_tr_18351762.wav,106028,ancak bunu uygulamak daha büyük bir sorun olacak
common_voice_tr_18351766.wav,103724,festival beş ağustos'a kadar devam edecek
common_voice_tr_18351777.wav,107564,bu yıl da bir tane düzenlenmesi planlanıyor
common_voice_tr_18351723.wav,109868,bu açıdan sağlık alanında belirsiz bir fark var
common_voice_tr_18351764.wav,117548,jonuz kısa süreli görevi kabul eden tek adaydı
common_voice_tr_18351780.wav,94508,şimdiki oran yüzde elli iki
common_voice_tr_18351812.wav,142124,makedonya bu yıl otuz adet t yetmiş iki tankı aldı
common_voice_tr_18351799.wav,94508,yumurta aklarını şekerle karıştırın
common_voice_tr_18351797.wav,138284,fuarda on beş ülkeden bin sekiz yüz katılımcı bir araya geldi
common_voice_tr_18351814.wav,99884,dink'in ölümünün etkisi ne oldu
common_voice_tr_18351816.wav,102188,elde edilen bilgiler halkı şok etti
common_voice_tr_18351845.wav,121388,aktör on iki mart çarşamba günü kanserden ölmüştü
common_voice_tr_18351825.wav,94508,bu süreçle ilgili fikriniz nedir
common_voice_tr_18351857.wav,103724,avro olmadan ülke parçalanır
common_voice_tr_18351859.wav,113708,bunun etkileri ise şüphesiz oldukça çarpıcı oldu
common_voice_tr_18351843.wav,109868,fakat müşteriler durumdan memnun görünüyorlar
common_voice_tr_18351846.wav,96044,kötü haberse devlet finansmanı
common_voice_tr_18351860.wav,88364,brkiç'e göre rekabet artıyor
common_voice_tr_18351858.wav,113708,eşi oğlu ve torunuysa ağır yaralandı
common_voice_tr_18351881.wav,178988,güney sırbistan'da ülkenin geri kalanına kıyasla daha fazla basın özgürlüğü mü var
common_voice_tr_18351908.wav,76844,bir kişi serbest bırakıldı
common_voice_tr_18351894.wav,119084,kosteliç'in madalya umudu mahvolmuş görünüyordu
common_voice_tr_18351911.wav,80684,geleceği tahmin etmek zor
common_voice_tr_18351907.wav,98348,arnavutluk'ta ihracat zayıf
common_voice_tr_18351909.wav,90668,çiftçiler en başta iyimserdiler
