wav_filename,wav_filesize,transcript
common_voice_tr_18189742.wav,157484,arabaların yüzde seksenden fazlası dizel motorlu
common_voice_tr_19507098.wav,102956,ancak herkes aynı fikirde değil
common_voice_tr_18189745.wav,125228,avro olmadan ülke parçalanır
common_voice_tr_18189743.wav,175148,makedonya ise arjantin ile birlikte yüz oldu
common_voice_tr_18621926.wav,134444,bu her ikimiz için de tuhaf bir deneyim oldu
common_voice_tr_18621907.wav,184364,bu kesime yapılan indirim yüzde doksan dokuzu bulabilecek
common_voice_tr_18621911.wav,153644,şirket tesisi iki bin on bir yılında açmayı planlıyor
common_voice_tr_18621935.wav,190508,yoksa sadece bir hayalpereset ve sahte bilimadamının uydurduğu bir yanılsama mı
common_voice_tr_18621949.wav,113708,kurbanların çoğu kadın ve yaşlılardı
common_voice_tr_18621973.wav,153644,birlikte yaşamak zor yaşlılar huzur istiyor
common_voice_tr_18621991.wav,109868,bir kırmızı kart bir de penaltı
common_voice_tr_18622037.wav,140588,ülkenin geleceğiyle ilgili tahmin ve düşünceleriniz nelerdir
common_voice_tr_18622036.wav,117548,şimdiyse bu rakam yirmi bin kadar arttı
common_voice_tr_18621970.wav,134444,on sekiz vekil ise elli dokuz ve üstü yaşlarda
common_voice_tr_18621990.wav,149804,harcamalar genellikle gelirlerin üzerinde oluyor
common_voice_tr_18623483.wav,126764,erteleme ekonominin düzelmesini sağlamayacaktır
common_voice_tr_18623371.wav,107564,ancak üçüncü turda salt çoğunluk yeterliydi
common_voice_tr_18622043.wav,121388,bunun dışındaki her şey spekülasyondur
common_voice_tr_18623481.wav,121388,refah dönemi hemen yarım başlamayacak
common_voice_tr_18623482.wav,117548,tehlike geçince çete viyana'ya geri taşındı
common_voice_tr_18623500.wav,121388,nokia cluj'da ticari bir şirket de kuracak
common_voice_tr_18623485.wav,88364,mantıklı uzlaşma nedir
common_voice_tr_18623516.wav,113708,fabrikada iki yüz elli kişi çalışacak
common_voice_tr_18623495.wav,142124,artık iktidardaki kimseye güvenmediğini söylüyor
common_voice_tr_18621967.wav,119084,sürecin bu sonbaharda başlaması bekleniyor
common_voice_tr_18623515.wav,102188,evlerini bile kaybedebiliyorlar
common_voice_tr_18623514.wav,142124,kısa dönemli kamu dış borç oranı düşmüştür
common_voice_tr_17559363.wav,113708,ödül hayatınızda ne gibi değişiklikler yarattı
common_voice_tr_17559366.wav,113708,ancak makedonya'nın yapması gereken işler var
common_voice_tr_17559367.wav,99884,şimdiyse daha çok sembolik bir yemek
common_voice_tr_17559370.wav,113708,kısıtlı kaynaklar tedavi kalitesini de etkiliyor
common_voice_tr_17559371.wav,59948,ama her zaman değil
common_voice_tr_17559369.wav,99884,ancak bazı uzmanlar sorular soruyor
common_voice_tr_17559372.wav,92204,hırvatistan'da işsizlik azalıyor
common_voice_tr_17559413.wav,126764,eski alan adı yirmi bir nisan'a kadar etkin kalacak
common_voice_tr_17559384.wav,88364,daha ayrıntılı bilgi verebilir misiniz
common_voice_tr_17559398.wav,117548,o yüzden de bazen keşke o olabilseydim diyorum
common_voice_tr_17559412.wav,96044,görüşmeler on sekiz eylül'de devam edecek
common_voice_tr_17559397.wav,80684,bu tavrım hepsini şaşırttı
common_voice_tr_17559411.wav,80684,ne gibi faaliyetlerde bulunuyor
common_voice_tr_17559410.wav,102188,sırbistan'ın organ donörlerine ihtiyacı var
common_voice_tr_17559362.wav,76844,bunu uluslararası yankılar izledi
common_voice_tr_17559409.wav,102188,bu yıl da tamamen tartışmasız geçmedi
common_voice_tr_17559437.wav,126764,makedonya üyelik başvurusunu yirmi iki mart'ta sundu
common_voice_tr_17559438.wav,142124,çatışmalar ülkeye otuz altı bin beş yüz cana mal olmuştu
common_voice_tr_17559436.wav,140588,bunlar devletin en yüksek mevkilerinde bulunmuyorlar mı
common_voice_tr_17559427.wav,109868,paylaşma ve yoksullara yardım etme zamanıdır
common_voice_tr_17559434.wav,67628,bu konuda bir ikilem yok
common_voice_tr_17559446.wav,121388,tesisin inşaatı dört buçuk yılda tamamlanancak
common_voice_tr_17559426.wav,106028,genel anlamda proje büyük başarı yakaladı
common_voice_tr_17559445.wav,111404,bir sinema ve televizyon ünlüsü bile oldu
common_voice_tr_20354423.wav,103724,rade de altı yaşındaki oğlunu yanında getirmiş
common_voice_tr_20354401.wav,119084,buna karşı yunanistan tam ters yönde ilerliyor
common_voice_tr_17559458.wav,98348,program özel amaçlar için kullanılmayacak
common_voice_tr_20354431.wav,65324,bu sözümü tutuyorum
common_voice_tr_17964113.wav,86828,maksim cikuli de sağlık bakanlığına getiriliyor
common_voice_tr_20354442.wav,142124,bunun bir çeşit etnik temizlik olarak görüyor musunuz
common_voice_tr_20354435.wav,130604,tatbikatta yaklaşık bin beş yüz asker görev aldı
common_voice_tr_20354422.wav,122924,en yüksek profilli dava sözde limaj davası
common_voice_tr_20354425.wav,99884,eşyalara soruşturmanın devamı için el kondu
common_voice_tr_20354444.wav,92204,kitabı da bunun için yazdım zaten
common_voice_tr_20354446.wav,79148,veliler öfkeliydi
common_voice_tr_20354456.wav,144428,buraya kadar tamam da bu acenteler kimlerden oluşuyor
common_voice_tr_20354448.wav,113708,brady tahvilleri de bu dönemden kalma bir miras
common_voice_tr_20354463.wav,148268,bu terimle kastedilen şey ve kosova'nın bu kavram içindeki yeri nedir
common_voice_tr_20354445.wav,96044,yine de iyimser olmak için neden yok değil
common_voice_tr_20354462.wav,111404,en yaygın bağlantı hızı iki yüz megabit saniye
common_voice_tr_20354475.wav,69164,hustinx de bu görüşte
common_voice_tr_20354485.wav,92204,fehmiu yetmiş dört yaşındaydı
common_voice_tr_20354491.wav,102188,yarışmaya bölgeden toplam doksan kişi katıldı
common_voice_tr_20354481.wav,119084,yetkililer oybirliğiyle planı reddettiler
common_voice_tr_20354472.wav,80684,festival beş ağustos'a kadar devam edecek
common_voice_tr_20354473.wav,82988,sonuçta o bölge de avrupa'nın bir parçası
common_voice_tr_20360232.wav,86828,hükümler sert tepkilere yol açtı
common_voice_tr_20360231.wav,129068,bu sanıklara da on beşer yıl hapis cezası verildi
common_voice_tr_20360234.wav,98348,sergi bu ayın sonuna kadar devam edecek
common_voice_tr_20388826.wav,117548,sizin bu konudaki görüşleriniz nedir
common_voice_tr_20388823.wav,92204,bazılar iyi bir neden için koştular
common_voice_tr_20388825.wav,106028,projeler turizm açısından da önem taşıyor
common_voice_tr_17346025.wav,150572,hırvat makamları değişiklik istiyorlar
common_voice_tr_20360233.wav,125228,terör fazla önem vermediğimiz bir sorun
common_voice_tr_20388827.wav,90668,cenazesi salı günü kaldırılacak
common_voice_tr_20388824.wav,107564,eski yasada pişman olmak yetmiyordu
common_voice_tr_17346026.wav,140588,festivalde canlı müzik de vardı
common_voice_tr_17346034.wav,137516,öncelikle karşılıklı güven sağlanmalı
common_voice_tr_17373098.wav,201260,türkiye kaddafi'ye karşı görüşlerini daha güçlü bir şekilde dile getirmekte neden tereddüt ediyor
common_voice_tr_17346040.wav,125996,moldavyalı kadın da karadağ'ı terk etti
common_voice_tr_17373094.wav,108332,ancak bu sadece son bölümdü
common_voice_tr_17373096.wav,144428,eğer öyleyse seçimleri kaç gözlemci izleyecek
common_voice_tr_17373289.wav,116780,onun sadece işini yaptığını biliyorlardı
common_voice_tr_17421488.wav,147500,dört gün süren festivale binlerce kişi katıldı
common_voice_tr_17421492.wav,136748,üçü gala olmak üzere yirmi oyun sahnelenecek
common_voice_tr_17421499.wav,121388,bu turda en çok oyu alan aday kazanıyor
common_voice_tr_17421505.wav,129836,kosor'u bir takım acil sorunlar bekliyor
common_voice_tr_17421495.wav,106796,petrol fiyatı arttı
common_voice_tr_17421531.wav,110636,kosova'da da benzer bir durum söz konusu
common_voice_tr_17421532.wav,89132,çok sevdiğimiz mutlu bir gün
common_voice_tr_17421504.wav,131372,ancak bu iş şu ana kadar hiç de kolay gorunmuyor
common_voice_tr_17421541.wav,93740,hepimizin emniyet kemerleri bağlı
common_voice_tr_17421523.wav,162860,siyasi kriz güvenlik durumu üzerinde herhangi bir etki yarattı mı
common_voice_tr_17421540.wav,103724,sergi on yedi şubat'a kadar devam edecek
common_voice_tr_17421506.wav,134444,yurtdışında da bin sekiz yüz altı seçmen bulunuyor
common_voice_tr_17421544.wav,127532,şansıma ve buradaki herkesin şansına bu olmadı
common_voice_tr_17421543.wav,111404,bazılarına ilgi diğerlerine göre daha büyük
common_voice_tr_17421547.wav,112172,kararın ekim ayı başlarında verilmesi bekleniyor
common_voice_tr_17421545.wav,102188,değişiklik her yerde göze çarpıyor
common_voice_tr_17421549.wav,115244,kosova'nın tanınma sürecinde yavaşlama mı yaşanıyor
common_voice_tr_17421548.wav,113708,o muhteşem kişilikli marietta
common_voice_tr_17421550.wav,110636,tadiç'in kararı demokratlara da yarayacak
common_voice_tr_19100817.wav,160556,splitli yüksek atlamacı yılın sporcusu seçildi
common_voice_tr_19100819.wav,142124,zirve iki yılda bir düzenleniyor
common_voice_tr_19874171.wav,175916,ancak madalyona diğer yüzünden bakanlar da var
common_voice_tr_19874182.wav,164396,liderler kosova konusunda anlaşamadılar
common_voice_tr_19100818.wav,193580,projenin iki bin beş yılında tamamlanması planlanıyor
common_voice_tr_19874183.wav,141356,türk liderleri saldırıyı kınadılar
common_voice_tr_19878313.wav,136748,bunları yapmak zorundalar
common_voice_tr_19878316.wav,134444,her gün en fazla dört sandık taşınıyor
common_voice_tr_19874174.wav,177452,romen medyası bu yeni tavrı tepkiyle karşıladı
common_voice_tr_19878317.wav,165164,günlük üretim yedi yüz kırk beşten sekiz yüz kırk üniteye çıkarıldı
common_voice_tr_19878365.wav,139820,bölgesel işbirliği için iyi bir gerekçe vardır
common_voice_tr_19878364.wav,120620,oysa işler pek de öyle değil
common_voice_tr_19878353.wav,139052,alproud yaygın bir görüşü toparlıyor
common_voice_tr_19878367.wav,102188,yeterli kaynak yok
common_voice_tr_19878369.wav,151340,makedonya resmi aday ülke statüsüne kavuştu
common_voice_tr_19878373.wav,124460,bu yıl ise ayrılan bu rakam yeterli olmayabilir
common_voice_tr_19878375.wav,140588,dimitrov isim önerisi getirilmediğini doğruladı
common_voice_tr_19878377.wav,151340,bu noktada bilgi paylaşımı da giderek gelişiyor
common_voice_tr_19878382.wav,121388,bu noktada iki çıkarım yapmak mümkün
common_voice_tr_19878379.wav,115244,ancak bu durum son yıllarda değişiyor
common_voice_tr_19878371.wav,122156,romen hükümeti de projeye katkıda bulunuyor
common_voice_tr_19878398.wav,126764,filtreleri aşmaya çalışmak suç sayılacak
common_voice_tr_19896728.wav,155180,başbakan muhalefetin katkılarını da kabul etti
common_voice_tr_19896729.wav,124460,yeşil şartlar normal anlamına geliyor
common_voice_tr_19896732.wav,150572,belediyelerin çoğu iflas bayrağını çekti
common_voice_tr_22023322.wav,134444,pamuk doksan birinci sırada yer aldı
common_voice_tr_19878402.wav,123692,fikir karışık tepkilere yol açtı
common_voice_tr_22023740.wav,98348,en zor dönem buydu
common_voice_tr_22023320.wav,129068,bazıları şimdiden başarıya ulaştı
common_voice_tr_22023736.wav,111404,ancak hüsran da söz konusu
common_voice_tr_22023812.wav,149036,fakat kararda soykırım sözcüğü yer almıyor
common_voice_tr_22023741.wav,129836,gruevski de benzer umutlarını dile getirdi
common_voice_tr_22023867.wav,160556,makedonya'nın iyi bir ev sahipliği yaptığını düşünüyor musunuz
common_voice_tr_22024100.wav,124460,ayrıca festival nerelerde yapılacak
common_voice_tr_22023869.wav,165164,peki tüm bunlar gerçekleştirilebilirse ne olacak
common_voice_tr_22024145.wav,136748,dördüncü şahsın menşei belirlenemedi
common_voice_tr_22023808.wav,269612,fransa'da insanların kafelerde sigara içmekten vazgeçeceğini kim düşünürdü diyor
common_voice_tr_22024149.wav,116780,bunu nasıl iyileştirmeye çalışıyorsunuz
common_voice_tr_22023947.wav,225068,tam olarak itiraz ettiğini noktalar neler sizce yasanın olumlu yönleri de var mı
common_voice_tr_22024334.wav,123692,bir köy bu konuda ortalamanın üstünde
common_voice_tr_20759538.wav,125228,diplomasi sabır ve zaman ister
common_voice_tr_20759541.wav,115244,düşüş genel ekonomik krize bağlandı
common_voice_tr_22024387.wav,126764,parti kararı temyize götürdü
common_voice_tr_20759546.wav,126764,sonuç olarak ashdown müdahale etti
common_voice_tr_22024395.wav,106028,fuar pazar günü sona eriyor
common_voice_tr_22024144.wav,79916,bu imkansız
common_voice_tr_20759552.wav,116012,ne var ki erdoğan davaya destek vermedi
common_voice_tr_20759545.wav,109100,ne yazık ki anlamam uzun sürmedi
common_voice_tr_20759556.wav,158252,özel ve kamu yatırımlarında azalmalar var
common_voice_tr_20759560.wav,124460,fabrikanın bin beş yüz işçiye iş sağlaması bekleniyor
common_voice_tr_20759549.wav,95276,oyun alanı sadece bir örnek
common_voice_tr_20759551.wav,177452,hamanov aleyhindeki davaysa beş yıl üç ay sürdü
common_voice_tr_20763641.wav,125996,hırvatistan'ın da bunu izlemesi bekleniyordu
common_voice_tr_20763639.wav,116780,onlara komünist sistemi anlattı
common_voice_tr_20759558.wav,108332,yine de fırsatlar kapısı açık görünüyor
common_voice_tr_20763651.wav,125228,ancak bu strateji sandıkta karşılık görmedi
common_voice_tr_20763652.wav,128300,projenin ilk safhası otuz bir okulu kapsayacak
common_voice_tr_20763643.wav,134444,ve bu yaşanan sorunla ilgili tek örnek değil
common_voice_tr_20763672.wav,100652,üçüncü şüphelinin adı açıklanmadı
common_voice_tr_20763658.wav,136748,papanın bu ülkeye yaptigi ucuncu ziyaret oluyor
common_voice_tr_20763707.wav,131372,misyonun bir parçası olmaktan gurur duyuyorum
common_voice_tr_20763705.wav,109868,bu temel görevler büyük oranda yerine getirildi
common_voice_tr_20763712.wav,109100,yeni anayasanın onaylamasına çalışılacak
common_voice_tr_20763721.wav,82220,bir diğer zanlı ise aranıyor
common_voice_tr_20763722.wav,128300,bir önceki zam ocak iki bin onda yapılmıştı
common_voice_tr_20763750.wav,135212,fikir dünyanın pek çok ülkesinde başarı kazandı
common_voice_tr_19479915.wav,126764,kosova cumhurbaşkanı liderlik ödülü aldı
common_voice_tr_20763728.wav,114476,etkinlik cumartesi günü sona erdi
common_voice_tr_19479912.wav,128300,şampiyonaya yirmi ülkeden sporcular katılacak
common_voice_tr_19479919.wav,115244,ama bu amacına da ulaşamadı
common_voice_tr_19480103.wav,108332,her an tehdit edilebiliyorlar
common_voice_tr_20763730.wav,147500,yarışmaya seksen üç ülkeden toplam iki yüz elli sekiz öğrenci katıldı
common_voice_tr_19479922.wav,205100,bu tür yatırımlar aracılığıyla bütçeye ne oranda bir kaynak girişi sağlanması bekleniyor
common_voice_tr_19480106.wav,97580,ancak temelde bir iş sorundur
common_voice_tr_19480140.wav,92204,elimizde video kayıtları var
common_voice_tr_19480108.wav,135980,acaba buna yol açan etken kosova'daki durum olabilir mi
common_voice_tr_19480137.wav,114476,siyasi istikrar da bunda rol oynadı
common_voice_tr_19480139.wav,109100,ancak gerçek oran kuskusuz daha yüksek
common_voice_tr_19480145.wav,105260,ancak belirli bir çözüm seçilmedi
common_voice_tr_19480166.wav,76076,vaat etmiyoruz
common_voice_tr_19480138.wav,134444,yordanova bin beş yüz metre yarışında koşacaktı
common_voice_tr_19480163.wav,117548,su sistemi üç aşamada tamamlanacak
common_voice_tr_19480189.wav,129068,buna bir dolu avantaj ve ikramiye de ekleniyor
common_voice_tr_19480209.wav,121388,kotooşu'nun yüksek mevkilerde de hayranları var
common_voice_tr_19480201.wav,96044,burada tam olarak ne oldu
common_voice_tr_19480195.wav,97580,başbakanın mesajı açıktı
common_voice_tr_19480178.wav,105260,orenburg tesisindeki kontrol odası
common_voice_tr_19480182.wav,128300,ancak sendika liderleri buna istisnalar
common_voice_tr_19480219.wav,129068,bu durumun gelecekte değişeceğini düşünüyor musunuz
common_voice_tr_19480203.wav,94508,ancak firmaların da elleri boş durmuyor
common_voice_tr_19351639.wav,145964,sanader bu yaz umut verici bir başlangıç yaptı
common_voice_tr_19351633.wav,142124,bunu başarmak için de yeterli eğitim gerekiyor
common_voice_tr_19351638.wav,202028,olduktan sonra tepki gösterebilirsiniz ama olmasını nasıl engelleyebilirsiniz
common_voice_tr_19351685.wav,111404,bir çok ülkeden bir sürü çocukla tanışıyoruz
common_voice_tr_19351654.wav,157484,yeni tesisin yıllık kapasitesi sekiz virgül beş kilowatt saat olacak
common_voice_tr_19351696.wav,115244,birlik şu anda altı bin askere sahip
common_voice_tr_19351679.wav,88364,temyiz süreci şu anda devam ediyor
common_voice_tr_19351698.wav,125228,o suçlu on yıldır hayatımızı yönlendiriyor
common_voice_tr_19351707.wav,57644,favori kim
common_voice_tr_19351734.wav,119084,fünikülerin yatay uzunluğu dört bin yüz seksen iki metre
common_voice_tr_19351738.wav,111404,krizin tam etkisi hala ölçülemedi
common_voice_tr_19351708.wav,125228,kosteliç'in madalya umudu mahvolmuş görünüyordu
common_voice_tr_19351750.wav,119084,seyircinin yüzde kırkı yabancılardan oluşuyordu
common_voice_tr_19351778.wav,115244,ancak değişikliklerden herkes memnun değil
common_voice_tr_19351786.wav,111404,pensioners also lambasted the measures
common_voice_tr_19351756.wav,86828,bu durum bu yıl da geçerliydi
common_voice_tr_19351789.wav,119084,kuzeyde yaşanan çatışmalarda en az on beş kişi öldü
common_voice_tr_19351757.wav,103724,yaklaşık otuz aileyi alan büyük bir ahırdı
common_voice_tr_18756242.wav,132908,bunda başarı sağlandı gibi de görünüyor
common_voice_tr_18756282.wav,90668,kadın meclis üyelerinin sayısı da artıyor
common_voice_tr_18756262.wav,122924,tasarı yüksek mahkeme tarafından da reddedildi
common_voice_tr_18756266.wav,109868,çalışanlar kırk günden fazla süredir grev yapıyor
common_voice_tr_18756277.wav,103724,mahhemenin altı ay sürmesi bekleniyor
common_voice_tr_18756265.wav,86828,peki bu jeolojik hareketliliğin sebebi ne
common_voice_tr_18756278.wav,117548,bu düşüş de yine işten çıkarma anlamına gelecek
common_voice_tr_18756243.wav,122924,türkiye tutuklamaları memnuniyetle karşıladı
common_voice_tr_18756280.wav,157484,bir kasabanın yarısını boşaltmak zorunda kalırsanız bu kadar insanı nereye taşıyacaksınız
common_voice_tr_18756284.wav,84524,bu avrupa'ya uzanan bir yol
common_voice_tr_18756303.wav,109868,costi rogozanu meseleyi küçümsüyor
common_voice_tr_18756370.wav,99884,bu aralık iki bin onda oldu
common_voice_tr_18756302.wav,109868,teklif kırk beş gün süreyle geçerli olacak
common_voice_tr_18756371.wav,94508,türkiye yönetim sistemini elden geçiriyor
common_voice_tr_18756389.wav,106028,her aileye beş yüz avro kadar yardım yapılabilecek
common_voice_tr_18756390.wav,98348,bunun üzerine gaşi ateş açtı
common_voice_tr_18756410.wav,98348,seydiu'nun hareketi bazılarına sürpriz oldu
common_voice_tr_18756421.wav,98348,turnuvada dünyadan elli yedi oyuncu biraraya gelecek
common_voice_tr_18756413.wav,126764,dava boyunca ağırbaşlı bir biçimde duruşmalara katılabilecek mi
common_voice_tr_18756459.wav,88364,numara değiştirme hizmeti ekim ayında başlamıştı
common_voice_tr_18756452.wav,73004,olayla ilgili soruşturma sürüyor
common_voice_tr_18756463.wav,82988,peki söz konusu beklentiler gerçekçi mi
common_voice_tr_18511733.wav,118316,jonuz kısa süreli görevi kabul eden tek adaydı
common_voice_tr_18756450.wav,73004,yalandan inanma olamaz
common_voice_tr_18511720.wav,110636,müşteriler geçip gittiğinde iç çekiyor
common_voice_tr_18511726.wav,204332,yerli ilaçlar yoksa yerli ilaç firmaları çalışmıyorsa neden bu ilaçları ithal etmiyorlar
common_voice_tr_18511790.wav,92972,ancak buna yasal bir engel olabilir
common_voice_tr_18511783.wav,135980,sırp ordusu ihtilafı önlemek için nasıl tepki gösterecektir
common_voice_tr_18511781.wav,81452,bu bir kalite meselesi
common_voice_tr_18511770.wav,126764,hayranlar sırılsıklam fakat heyecanlıydılar
common_voice_tr_18511819.wav,116012,bu yıl bir otuzuncu yıldönümüne de sahne olacak
common_voice_tr_18511782.wav,87596,sıkıyönetim ilan edildi
common_voice_tr_18511793.wav,118316,bunların çoğu yirmi ile yirmi dört yaş arasında
common_voice_tr_18511806.wav,131372,bunun etkileri ise şüphesiz oldukça çarpıcı oldu
common_voice_tr_18511795.wav,109100,tek istisna ise vize serbestliği konusu oldu
common_voice_tr_18511809.wav,118316,sadece gelinlik yaklaşık kırk kilo gelir
common_voice_tr_18511803.wav,117548,bu yüzden de bu açıdan önemlidirler
common_voice_tr_18511807.wav,104492,fakat bazı radikaller ve suçlular da var
common_voice_tr_18511797.wav,115244,değişimin temelleri şimdiden atılmaya başlanmalı
common_voice_tr_18511811.wav,109100,diğer üçü ise sofya'da ele geçirildi
common_voice_tr_18511792.wav,98348,bu meselenin bu yıl içinde çözüleceğinden eminim
common_voice_tr_18511768.wav,109100,alıcının adı kasım ayında duyurulacak
common_voice_tr_21317442.wav,106028,bu en yüksek risktir
common_voice_tr_21317443.wav,145964,muhalefet partileri öneriye isyan ettiler
common_voice_tr_18511813.wav,140588,fakat bu dönüşüm nasıl gerçekleşebilir bu açmazdan nasıl çıkılabilir
common_voice_tr_18511815.wav,116780,yeni fiyatlar gelecek ay yürürlüğe girecek
common_voice_tr_21324793.wav,175148,mevcut ortam bir tür balon olarak tanımlanabilir mi
common_voice_tr_21324796.wav,145964,bundan sonra bir şeylerin değişmesi gerekecek
common_voice_tr_21324792.wav,194348,bir diğer on altı bin altı yüz altmış iki kişi ise halen kayıp
common_voice_tr_21317440.wav,268844,blogcu generallerin istifasından sonra bunların olmasını önleme umudu kaldı mı diye soruyor
common_voice_tr_21482181.wav,129068,listede yirmi beş ülkeden filmler yer alıyor
common_voice_tr_21482249.wav,144428,roman olmadığımı söylesem bir şey farkeder mi
common_voice_tr_21482414.wav,215084,fakat morallerin yüksek olması makedonya'nın zor zamanları atlatması için yeterli olacak mı
common_voice_tr_21482470.wav,138284,ailenin her ferdine birer dilim dağıtılıyor
common_voice_tr_21482333.wav,149804,ülke olimpiyatları yirmi ikinci sırada tamamladı
common_voice_tr_21482330.wav,132908,yunanistan formula bir pisti için yeri seçti
common_voice_tr_21482565.wav,138284,genelde izinleri almak aylar sürüyor
common_voice_tr_21482471.wav,149804,bunlar tutukevindeki tek zavaş suç zanlıları
common_voice_tr_21482317.wav,159788,rusya ülkeye dünya örgütünde destek vermişti
common_voice_tr_21482686.wav,119084,fabrikanın bir yıl içinde açılması bekleniyor
common_voice_tr_21482472.wav,103724,her iki taktik de tartışmaya açık
common_voice_tr_21482617.wav,134444,makroekonomik durum tekin kabul ediliyor
common_voice_tr_21482614.wav,126764,bu da işçi maaşlarına hiçbir şey bırakmıyor
common_voice_tr_21482683.wav,136748,projeler programın gerisinde ve durmuş durumda
common_voice_tr_21482687.wav,125228,müziği eski bir bosna halk şarkısından geliyor
common_voice_tr_21482689.wav,138284,fakat aynı zamanda da tehdit altında
common_voice_tr_21482730.wav,148268,mültecilerin çoğu daha sonra infaz edildi
common_voice_tr_17346627.wav,130604,profesöre göre sürecin aşamalı olması gerekiyor
common_voice_tr_17346683.wav,96044,fakat sadece orduyu eleştirmek de yanlış olur
common_voice_tr_17346660.wav,69164,bu konudaki izlenimleriniz ne yönde
common_voice_tr_17346693.wav,88364,hırvatistan dijital televizyona geçti
common_voice_tr_17346684.wav,86828,ancak o günü bütün ülkeler kutlamadı
common_voice_tr_17346678.wav,53804,gerçekler olmadan barış olmaz
common_voice_tr_17346658.wav,59948,bu arada seçimler de yaklaşıyor
common_voice_tr_17346708.wav,76844,gerisiyse henüz değerlendirilmedi
common_voice_tr_17346626.wav,126764,bu kalıplaşmış düşünceye tepkiniz nedir
common_voice_tr_17346701.wav,71468,fikri uluslararası örgütler de kınadı
common_voice_tr_17346757.wav,94508,kurul salı günü tekrar toplanma kararı aldı
common_voice_tr_17346651.wav,82988,ab sonucu memnuniyetle karşıladı
common_voice_tr_17346762.wav,113708,bitiki de bağlantının net olmadığına katılıyor
common_voice_tr_17346763.wav,53804,ne yapabilirim ki
common_voice_tr_17346785.wav,98348,ülkede elle tutulur bir heyecan var
common_voice_tr_17346782.wav,90668,halk bize destek verdi ve bize güvenebilirler
common_voice_tr_20408945.wav,163628,bugünse bu kasa dolu olmaktan çok boş
common_voice_tr_17346737.wav,86828,her iki toplumdan da sakin olmalarını istiyoruz
common_voice_tr_20416186.wav,161324,boskovski tüm suçlamaları reddetti
common_voice_tr_17346793.wav,84524,diğer kadın adaylar yarıştan çekildiler
common_voice_tr_17346798.wav,86828,kazanan önümüzdeki yılın başında açıklanacak
common_voice_tr_20416189.wav,234284,sizce etnik çeşitlilik yakın zamanda kosova'da gerçeğe dönüşebilir mi
common_voice_tr_17346810.wav,88364,bu stratejide ne tür yenilikler öngörülüyor
common_voice_tr_20416201.wav,140588,grupta iki kişide yüksek ateş vardı
common_voice_tr_20416185.wav,126764,bu fazlanın bu yıl daha da artması bekleniyor
common_voice_tr_20416200.wav,119084,fakat ilerleme vakti geldi
common_voice_tr_20416196.wav,142124,bir siyasi kargaşa dönemi yakın görünüyor
common_voice_tr_20416243.wav,103724,kalkınma yok bölgede
common_voice_tr_20416218.wav,132908,dostluğunuza müteşekkirim
common_voice_tr_20416209.wav,132908,ürünlerimizin kabul edilmesini istiyoruz
common_voice_tr_20416188.wav,148268,kazanan firma şubat ayı sonunda açıklanacak
common_voice_tr_20416242.wav,142124,denetçiler kişisel banka hesaplarını açabilecek
common_voice_tr_20416253.wav,107564,kentas bundan emin değil
common_voice_tr_20416299.wav,149804,arnavutluk planı ise planı onaylıyor
common_voice_tr_20416283.wav,149804,sanatçının yarışmaya ikinci katılışı olacak
common_voice_tr_20416265.wav,138284,bir diğer önemli engel de bilgi eksikliği
common_voice_tr_20416281.wav,180524,hükümet şirketin yüzde yirmi beşini elinde tutmak istiyor
common_voice_tr_20416266.wav,180524,gümrük idaresi beş yüz yetmiş iki virgül iki milyon avro topladı
common_voice_tr_20416272.wav,111404,faaliyetler burada bitmiyor
common_voice_tr_20416282.wav,145964,etkinlikle baharı karşılamak amaçlanıyor
common_voice_tr_20416340.wav,122924,bu konuda sizin tutumunuz nedir
common_voice_tr_20416298.wav,145964,bence bu tarz şeylere açık olmanız gerekiyor
common_voice_tr_20416321.wav,180524,gerçekler oldukça çatışan sinyaller vermektedir
common_voice_tr_20416331.wav,140588,bu kıta büyük özverilerin bir ürünüdür
common_voice_tr_20416329.wav,103724,söz konusu süre altı ay
common_voice_tr_20416333.wav,155948,ban ziyaret için kesin bir tarih vermedi
common_voice_tr_20416332.wav,134444,sanatçı ilkinde solo çalmıştı
common_voice_tr_20416324.wav,172844,sırbistan savunma bakanı bağdat'ı ziyaret etti
common_voice_tr_20416368.wav,113708,ab de hükümeti destekledi
common_voice_tr_20416346.wav,106028,bu haberler doğru mu
common_voice_tr_20416382.wav,163628,ancak bu işbirliğinin kolay olmadığı görüldü
common_voice_tr_20429354.wav,132908,hırvat liderler de bunu kabul ettiler
common_voice_tr_20429336.wav,142124,bu arada asıl sorun da ortadan kalkmış değil
common_voice_tr_20416367.wav,176684,ortak sınır aynı zamanda schengen sınırı olacak
common_voice_tr_20416385.wav,126764,henüz meclis çoğunluğu elde edilemedi
common_voice_tr_20416369.wav,140588,ancak sürecin tamamlanmasına daha çok var
common_voice_tr_19183216.wav,148268,peki siz kariyeriniz boyunca bunu yapmayı başarabildiniz mi
common_voice_tr_20429355.wav,155948,referandumun kabulü için salt çoğunluk gerekiyor
common_voice_tr_19183203.wav,113708,kaybedecek hiçbir şeyim yok
common_voice_tr_19183215.wav,119084,türkiye de yardım eden ülkelerden biriydi
common_voice_tr_19183237.wav,125228,rugova geçen ekim ayında tekrar seçildi
common_voice_tr_19183233.wav,117548,suça polis bakar ordu değil
